ID;DATA;TEL;CPF;SOLICITANTE;DS_RECEITA;exame_de_imagem
2205;02/06/2020;1100002205;12345672205;Mariana;SOLICITO TESTE ERGOMETRICO HD: AVALIAÇÃO FUNCIONAL  ;
2206;30/11/2020;1100002206;12345672206;Carlos;SOLICITO COLETA TESTE PARA COVID 19 POR PRESENÇA DE SINTOMAS GRIPAIS CID B342 COVIDO TUSS 40314618 ;
2207;12/05/2020;1100002207;12345672207;Paula;À FISIOTERAPIA  Encaminho paciente para reabilitação. HD: Síndrome miofascial dorso.  CID: M79 ;
2208;08/07/2020;1100002208;12345672208;Lucas;SOLICITO TOMOGRAFIA COMPUTADORIZADA DE SEIOS DA FACE PARA PACIENTE ACIMA COM HISTORIA DE OBSTRUÇÃO ANSAL, RINORREIA E CEFALEIA RECORRENTE, JA FEZ USO DE 3 ANTIBIOTICOS SEM MELHORA DA SECREÇÃO POSTERIOR , TOSSE SECA E CEFALEIA AO EXAME COM VOS ANASALADA , RINOSCPIA COM HIP CCII 3+,4+ EM USO DE SF NASAL E AMOME SEM MELHORA CID J32 ;
2209;28/12/2020;1100002209;12345672209;Juliana;A UBS Paciente diabética, em uso de insulina, com necessidade de controle de dextro para melhor control do diabetes.  SOlicito glicosimetro, fitas/lancetas para controle de dextro Grata,  ;
2210;22/09/2020;1100002210;12345672210;Fernando;SOLICITAÇÃO DE EXAME Sorologia Epstein-Barr (IgM e IgG) Atenciosamente, ;
2211;20/12/2020;1100002211;12345672211;Cristina;: SOLICITO PARA PACIENTE ACIMA: .................................................  : RMN PÉ ESQ.................................................  CÓDIGO: 41101308 JUSTIFICATIVA: DOR EM MEMBRO/ FX POR ESTRESSE? CID 10: M796 : RMN PÉ D.................................................  CÓDIGO: 41101308 JUSTIFICATIVA: DOR EM MEMBRO/ FX POR ESTRESSE? CID 10: M796 ;
2212;15/08/2020;1100002212;12345672212;Rafael;SOLICITO: CITOLOGIA ONCÓTICA CERVICO-VAGINAL  COLETA DE MATERIAL CERVICO-VAGINAL (41301099) ;
2213;20/10/2020;1100002213;12345672213;Patrícia;PACIENTE REFERE TOSSE PRODUTIVA, FADIGA, MAL ESTAR HA 16 DIAS NEGA FEBRE AFERIDA E DEMAIS SINTOMAS SOLICITO RX TORAX ;
2214;05/05/2020;1100002214;12345672214;Vinícius; VIDEONASOLARINGOSCOPIA FLEXIVEL  ( 40201252)  HD: DISFONIA FUNCIONAL  ;
2215;21/02/2020;1100002215;12345672215;Camila;Solicito Hemograma completo Desidrogenase lactica Ureia, creatinina, AST, ALT, bilirrubinas Relação proteina/creatinina urinária (amostra isolada) CID: Z35 ;
2216;29/01/2020;1100002216;12345672216;Rodrigo;PEDIDO DE EXAME  Solicito teste rapido para COVID  Grata   ;
2217;28/01/2020;1100002217;12345672217;Tatiana;Á RESSONANCIA MAGNETICA  SOLICITO AO PACIENTE ACIMA COM DOR NO PÉ DIREITO                                                     RNM PÉ DIREITO  ;
2218;10/05/2020;1100002218;12345672218;Gustavo;SOLICITO PARA PACIENTE ACIMA: .......... rx do pe esq ap + o  ;
2219;04/11/2020;1100002219;12345672219;Isabela;SOLICITO  TESTE ERGOMETRICO  ;
2220;19/09/2020;1100002220;12345672220;João;Solicito exame laboratorial abaixo  > Digoxinemia sérica CID: i509 Grata ;
2221;16/08/2020;1100002221;12345672221;Maria;Solicito Hemograma ¿ 40304361 Ureia ¿ 40302580 Creatinina ¿ 40301630 Provas de função hepática ¿ 40312151 Ácido Urico - 40301150      Proteína C reativa ¿ 40308391 TSH ¿ 40316521 T4l ¿ 40316548 Ferritina ¿ 40316270       FERRO SÉRICO ¿ 40301842 Cálcio total ¿ 40301400       Vitamina 'D' 25 HIDROXI, pesquisa e/ou dosagem - 40302830 Vitamina b12 ¿ 40316572      CK - 40301648 CID M25.5 ;
2222;25/10/2020;1100002222;12345672222;José; OTONEUROLOGICO COMPLETO  HD: INSTABILIDADE/ TONTURA  ;
2223;24/06/2020;1100002223;12345672223;Ana;SOLICITO: MAMOGRAFIA (40808041) US MAMAS (40901114) US TIREÓIDE (40901203) JUSTIFICATIVA: ROTINA ;
2224;08/03/2020;1100002224;12345672224;Pedro;" 		SOLICITO CINTILOGRAFIA OSSEA TRIFASICA 		(40706010 + 40706028) 		TU UMERO DIREITO 		CID 10= D16 ";
2225;08/05/2020;1100002225;12345672225;Mariana;SOLICITO DENSITOMETRIA OSSEA ( COLUNA E FEMUR) OBS: PACIENTE COM ARTRITE REUMATOIDE EM USO CRONICO DE CORTICOIDE ;
2226;27/06/2020;1100002226;12345672226;Carlos;SOLICITO PARA COLETAR EM 6/24 HEMOGRAMA SODIO POTASSIO UREIA CREATININA TGO TGP FOSFATASE ALCALINA GGT BILIRRUBINA TOTAL + FRACOES ALBUMINA COAGULOGRAMA CK VIT B12 VIT D CALCIO ACIDO FOLICO COLESTEROL TOTAL + FRACOES TRIGLICERIDES PCR VHS CALPROTECTINA FECAL HD: cid 10 k50 ;
2227;16/10/2020;1100002227;12345672227;Paula;SOLICITO RX DO PE ESQ AP + O  ;
2228;12/11/2020;1100002228;12345672228;Lucas;Solicito: - Sorologia para dengue (IgG e IgM) HD: Dengue? ;
2229;10/07/2020;1100002229;12345672229;Juliana; PACIENTE COM SINTOMAS GRIPAIS, SOLICITO TESTE RAPIDO PARA COVID-19 CODIGO TUSS 40314618 CID: B34.2 ;
2230;20/03/2020;1100002230;12345672230;Fernando;"SOLICITO: 	NS1 	HEMOGRAMA SUSPEITA: CID A90 SE PLANO NÃO AUTORIZAR, LIGAR PARA O MESMO E PERGUNTAR SOBRE TELEMEDICINA E AGENDAR CONSULTA ONLINE PARA SOLICITAREM O EXAME ";
2231;27/10/2020;1100002231;12345672231;Cristina;"SOLICITO : RESSONANCIA MAGNÉTICA DE COLUNA CERVICAL                      HD;   M54,2  ";
2232;22/05/2020;1100002232;12345672232;Rafael;AO LABORATORIO  SOLICITO TESTE SARS-COV2  CID B342  TUSS 40314618 GRATA ;
2233;04/05/2020;1100002233;12345672233;Patrícia;PACIENTE COM QUADRO DE DOR ABDOMINAL (CID R10.4), NECESSITA DO SEGUINTE EXAME 1- COLONOSCOPIA 2- ENDOSCOPIA DIGESTIVA ALTA ;
2234;16/09/2020;1100002234;12345672234;Vinícius;SOLICITO  -EXAME MICOLÓGICO DIRETO E CULTURA DE PELE EM DORSO DE PÉS  ;
2235;16/05/2020;1100002235;12345672235;Camila;SOLICITO:   ELETROCARDIOGRAMA .................................................  JUSTIFICATIVA: PRÉ OPERATÓRIO ;
2236;28/11/2020;1100002236;12345672236;Rodrigo;solicitação de exame  1- hemograma completo  ;
2237;14/04/2020;1100002237;12345672237;Tatiana;SOLICITO RX DE TORAX 2P, HD: PAC - TRIAGEM INFECCIOSA ;
2238;11/09/2020;1100002238;12345672238;Gustavo;SOLICITO - NS1 DENGUE - HEMOGRAMA COMPLETO CID: A90 GRATA ;
2239;24/02/2020;1100002239;12345672239;Isabela;SOLICITO EXAMES:                                                    CID 10: Z 30.2 HEMOGRAMA COMPLETO COAGULOGRAMA NA K URÉIA CREATININA TGO / TGP / FA / GGT COLESTEROL TOTAL E FRAÇÕES / TRIGLICÉRIDES GLICEMIA DE JEJUM / HB GLICOSILADA (HBA1C) FSH / LH TSH / T4 LIVRE PROLACTINA URINA 1 / UROCULTURA COM ATB VITAMINA D  VITAMINA B12 SOROLOGIA HEPATITE B (HBSAG / HBEAG / ANTI-HBS / ANTI-HBC IGG E IGM / ANTI-HBE) SOROLOGIA HEPATITE C HIV VDRL CA 125 / CA 19.9 / CEA BHCG QUANTITATIVO DESDE JÁ GRATO PELA ATENÇÃO ;
2240;01/02/2020;1100002240;12345672240;João;"SOLICITO PARA A PACIENTE ACIMA: 	- ESCANOMETRIA DOS MEMBROS INFERIORES 	HD: M79.1  ";
2241;24/02/2020;1100002241;12345672241;Maria;SOLICITO EXAME ESPIROMETRIA  ;
2242;12/04/2020;1100002242;12345672242;José;RX DE CLAVICULA ESQUERDA 2P RX DE OMBRO ESQUERDO 2P CID S420 ;
2243;05/09/2020;1100002243;12345672243;Ana;Á RESSONANCIA MAGNETICA  SOLICITO Á PACIENTE ACIMA COM DORES NO JOELHOS                                                                  RNM JOELHO DIREITO                                                                  RNM JOELHO ESQUERDO  ;
2244;08/12/2020;1100002244;12345672244;Pedro;  SOLICITO:  1) ANTI TPO  ;
2245;04/12/2020;1100002245;12345672245;Mariana;RELATÓRIO MÉDICO - AO CHCM PACIENTE TEM DIAGNÓSTICO DE HEMOCROMATOSE (HOMOZIGOSE PARA H63D) E REALIZA SANGRIAS REGULARES. SOLICITO 3 SANGRIAS - REALIZAR 1 SANGRIA EM FEVEREIRO, MARÇO E ABRIL DE 2024 DE 400ML  CID E83.1 GRATA,  ;
2246;12/06/2020;1100002246;12345672246;Carlos;PACIENTE COM SINTOMAS GRIPAIS HÁ 03 DIAS. SOLICITO TESTE ANTÍGENO COVID. CID: B34.2 40314618 GRATA  ;
2247;14/09/2020;1100002247;12345672247;Paula;ENCAMINHAMENTO AO PS  ENCAMINHO PACIENTE EM D4 DE SINTOMAS - ESTA COM NAUSEA MANTIDA , SEM CONSEGUIR REALIZAR HIDRATAÇÃO POR VIA ORAL  SOLICITO HIDRATAÇÃO E COLETA DE EXAME - HOJE SEM COLETA DE EXAME  ;
2248;08/08/2020;1100002248;12345672248;Lucas;: SOLICITO PARA PACIENTE ACIMA: .................................................   : RMN TORNOZELO D................................................  CÓDIGO: 41101316 JUSTIFICATIVA: DOR ARTICULAR / SD HAGLUND  CID 10: M255  : RMN COTOVELO D .................................................  CÓDIGO: 41101316 JUSTIFICATIVA: DOR ARTICULAR A/E / SD MANGUITO CID 10: M255 / M751 ;
2249;12/03/2020;1100002249;12345672249;Juliana;RMN TORNOZELO ESQUERDO ..........  CODIGO: 41101316 JUSTIFICATIVA: DOR ARTICULAR / LES?O LIGAMENTAR CID 10: M255 ;
2250;06/09/2020;1100002250;12345672250;Fernando; PEDIDO DE EXAME  Solicito teste rápido para COVID  CID: B34.2 Código TUSS: 40325024 ;
2251;28/04/2020;1100002251;12345672251;Cristina; Solicito exame de Ressonancia magnetica do quadril esquerdo quadro d esd impacto anterior com dor adutores  M192 ;
2252;24/07/2020;1100002252;12345672252;Rafael;SOLICITO AUDIOMETRIA TONAL E VOCAL E IMPEDANCIOMETRIA ;
2253;07/05/2020;1100002253;12345672253;Patrícia;REALIZAR: RADIOGRAFIA DE TORAX  (ARCOS COSTAIS ESQ)  ;
2254;26/03/2020;1100002254;12345672254;Vinícius; PEDIDO DE EXAME  Solicito teste rapido de COVID  CID: B342 Código TUSS: 40325024 ;
2255;21/04/2020;1100002255;12345672255;Camila;SOLICITO: - EXÉRESE DE CISTOS SEBÁCEOS EM FACE. HD: CISTO SEBÁCEO TUSS: 30101468 GRATA, ;
2256;05/01/2020;1100002256;12345672256;Rodrigo;REFERE TRAUMA EM PE DIREITO HA 7 DIAS RELATA DOR LOCAL SOLICITO RX PE DIREITO ;
2257;14/06/2020;1100002257;12345672257;Tatiana;SOLICITO: ULTRASSOM OBSTÉTRICO COM TRANSLUCÊNCIA NUCAL (40901254) JUSTIFICATIVA: GESTANTE 10 SEM ;
2258;31/10/2020;1100002258;12345672258;Gustavo; RELATÓRIO MÉDICO: HD CONDROPATIA BILATERAL NOS JOELHOS (M222) CD  INFILTRAÇÃO ARTICULAR COM ACIDO HIALURONICO (30713137 X 2) OPUS 2 F PLUS - 06 AMPOLAS. OBSERVAÇÃO:  A QUANTIDADE É ORIENTADA PELA PRÓPRIA FABRICANTE - ARTICULAÇÃO DO JOELHO. ;
2259;19/02/2020;1100002259;12345672259;Isabela;FAVOR REALIZAR  RNM COLUNA LOMBAR  M545 ;
2260;18/01/2020;1100002260;12345672260;João;AO PS  SOLICITO COLETA DE HEMOGRAMA COMPLETO PARA SEGUIMENTO DE DENGUE  GRATA.  ;
2261;04/08/2020;1100002261;12345672261;Maria;  AUDIOMETRIA  IMPEDANCIOMETRIA  HD :  ZUMBIDO ESQUERDO  ;
2262;22/10/2020;1100002262;12345672262;José;SOLICITO: ULTRASSOM DE PELVE FEMININA (40901181) JUSTIFICATIVA: DISMENORRÉIA ;
2263;09/02/2020;1100002263;12345672263;Ana;Solicito: TC de pescoço  Indicação: avaliação de tireoide CID 10: D35 Código TUSS: 41001060 ;
2264;03/01/2020;1100002264;12345672264;Pedro;SOLICITO: US PELVE FEMININA (40901181) US ABDOME TOTAL (40901122) US TIREÓIDE (40901203) JUSTIFICATIVA: ROTINA ;
2265;23/10/2020;1100002265;12345672265;Mariana;SOLICITO ..........  HEMOGRAMA ;
2266;18/08/2020;1100002266;12345672266;Carlos;"ULTRASSONOGRAFIA OBSTÉTRICA COM DOPPLERFLUXOMETRIA Exame realizado por via abdominal. Gestação tópica, com feto único, com batimentos cardíacos rítmicos (BCF 133 bpm) e movimentação ativa. Durante o exame, esteve em situação longitudinal, apresentação cefálica com dorso à esquerda da linha média. Cordão umbilical com inserção central na placenta e constituído de 3 vasos.  Placenta anterior, sem atingir o segmento inferior do útero. Apresenta ecotextura heterogênea e grau de maturidade II de Grannum.  Líquido amniótico em quantidade normal. ILA (índice de líquido amniótico): 87 mm (normal de 80 a 180 mm) Biometria fetal: - Diâmetro biparietal:					           91 mm - Circunferência cefálica:				           334 mm - Circunferência abdominal:				           320 mm - Comprimento do fêmur:				           68 mm - Peso fetal estimado:		         	               2869 gramas +/- 15%. DOPPLERVELOCIMETRIA : Artéria umbilical: 	- índice de pulsatilidade (IP): 0,57 (normal de 0,50 a 1,15 para a idade gestacional) - índice de resistência (IR): 0,44 (normal de 0,42 a 0,71 para a idade gestacional) - relação A/B: 1,80 (normal de 1,40 a 3,31 para a idade gestacional) Impressão diagnóstica: - Gestação tópica, única, com feto vivo idade gestacional estimada em 36 semanas e 4 dias. - Dopplerfluxometria com valores normais para a idade gestacional. - Líquido amniótico de volume normal. ";
2267;09/04/2020;1100002267;12345672267;Paula;solicito para a paciente os seguintes exames  1- bacterioscopia de secreção vaginal 2-cultura de secreção vaginal 3-antibiograma de secreção vaginal 4-sorologia para hepatite c  5-sorologia para hepatite b 6-sorologia para hiv 7-sorologia para herpes simples tipo 1 e 2 IGG E IGM 8-VDRL 9- pesquisa por PCR de Gonococo 10-pesquisa por PCR de Mycoplasma 11-pesquisa por PCR de trichonomas vaginalis 12-pesquisa por PCR de chamydia trachomatis ;
2268;18/06/2020;1100002268;12345672268;Lucas;  SOLICITO - HEMOGRAMA COMPLETO - SOROLOGIA PARA DENGUE IGG E IGM COLETAR EM 21/03 ;
2269;23/10/2020;1100002269;12345672269;Juliana;"Solicito: 1. Hemograma completo - controle de Plaquetas - Dengue 				coletar dia 19/03/2024 ";
2270;23/04/2020;1100002270;12345672270;Fernando;SOLICITO: 1. 40308553 - Anti transglutaminase tecidual - IgA. 2. 40306259 - Anticorpo anti-endomísio, IGA 3. 40307220  - IgA sérica 4. 40306321 - Antigliadina (glúten) - IgM - pesquisa e/ou dosagem Pesquisa de diarréia cronica grato ;
2271;18/09/2020;1100002271;12345672271;Cristina;"HEMOGRAMA ; NA ; K ; GLICEMIA ; HEMOGLOBINA GLICADA ; CREATININA ; COLESTEROL TOTAL E FRAÇÕES ; AC URICO ; TSH ; TGO ; TGP ; GGT ; VIT D ; PCR ; FERRITINA ; CORTIZOL  ";
2272;19/04/2020;1100002272;12345672272;Rafael;  SOLICITO - HEMOGRAMA COMPLETO COLETAR EM 15/04   ;
2273;06/10/2020;1100002273;12345672273;Patrícia;SOLICITO PARA PACIENTE ACIMA: ULTRASSONOGRAFIA DAS MÃOS JUSTIFICATIVA: TENOSSINOVITE DE FLEXORES DOS POLEGARES CID 10: M653 ;
2274;03/09/2020;1100002274;12345672274;Vinícius;SOLICITO RX DE COLUNA DORSAL E LOMBAR AP E PERFIL ;
2275;16/07/2020;1100002275;12345672275;Camila;SOLICITO SOROLOGIA FEBRE MACULOSA POR SINTOMAS CLINICOS + EPIDEMIOLOGIA POSITIVA GRATA  ;
2276;13/07/2020;1100002276;12345672276;Rodrigo;RETORNO AMBULATORIAL SOLICITO PARA PACIENTE ACIMA: RX PUNHO ESQUERDO - AP E PERFIL (SEM IMOBILIZAÇÃO) CID 10: S526 / Z988 ;
2277;22/03/2020;1100002277;12345672277;Tatiana;CID E060 - tireogolbulina  ;
2278;15/06/2020;1100002278;12345672278;Gustavo;solicito -crioterapia    30101204   cid:l570  -eletrocoagulação    30101298    cid:b07 -exerese de nevus      30101921    cid:d223 ;
2279;26/02/2020;1100002279;12345672279;Isabela;SOLICITO: US MAMAS (40901114) US TRANSVAGINAL (40901300) US ABDOME TOTAL (40901122) US TIREÓIDE (40901203) JUSTIFICATIVA: ROTINA ;
2280;26/10/2020;1100002280;12345672280;João;Solicito 1) Ultrassom de cotovelos bilateral - 40901220 CID M25.5 ;
2281;28/09/2020;1100002281;12345672281;Maria;SOLICITO: - RX tórax PA e perfil ;
2282;28/12/2020;1100002282;12345672282;José;SOLICITO RX DE TORAX PARA PACIENTE COM QUEIXA DE FEBRE E TOSSE SECRETIVA  CID J22 (TASY NAO ESTAO LIBERANDO) ;
2283;23/04/2020;1100002283;12345672283;Ana;SOLICITO PARA A PACIENTE A REALIZAÇÃO DOS SEGUINTE EXAME  1- PESQUISA DE SECREÇÃO VAGINAL PARA PESQUISA DE STREPTOCOCCUS AGALATIAE  2- SWAB ANAL PARA PESQUISA DE STREPTOCCOUS AGALATIAE  ;
2284;27/03/2020;1100002284;12345672284;Pedro;AO LABORATÓRIO Solicito colher HEMOGRAMA COMPLETO para seguimento e controle da Dengue. Colher às 6-7 horas do dia 25/03/2024.  Grata ;
2285;08/01/2020;1100002285;12345672285;Mariana;SOLICITO: CITOLOGIA ONCÓTICA CERVICO-VAGINAL  COLETA DE MATERIAL CERVICO-VAGINAL (41301099) ;
2286;21/11/2020;1100002286;12345672286;Carlos;SOLICITO  Exérese lesão cutânea  CID D22.9 TUSS 30101450 ;
2287;23/10/2020;1100002287;12345672287;Paula;AO CONVENIO  SOLICITO HEMOGRAMA PARA PACIENTE ACIMA, COM QUADRO DE DENGUE, PARA ACOMPANHAMENTO  CID A90 GRATA   ;
2288;24/07/2020;1100002288;12345672288;Lucas;solicito para paciuente o seguinte exame  1- perfil biofisico fetal ;
2289;07/04/2020;1100002289;12345672289;Juliana;SOLICITO: HEMOGRAMA (40304361), SÓDIO (40302423), POTASSIO (40302318), UREIA (40302580), CREATININA (40301630), COAGULOGRAMA (40304922) FERRO, FERRITINA, VITAMINA D, VITAMINA B12, TSH, T4 LIVRE, COLESTEROL TOTAL E FRAÇOES, TRIGLICÉRIDES, CALCIO, MAGNÉSIO, TGO, TGP, BILIRRUBINAS TOTAL E FRAÇOES, FOSFATASE ALCALINA, GAMA-GT, PROTEINAS TOTAIS E FRAÇOES, HEMOGLOBINA GLICADA, GLICEMIA DE JEJUM, INSULINA, ACIDO ÚRICO, HOMOCISTEÍNA, ÁCIDO FÓLICO ROTINA, PRÉ-OPERATÓRIO E669 ;
2290;17/09/2020;1100002290;12345672290;Fernando;Solicito  Vacinação anti pneumococica para paciente com CID J44.8 ;
2291;01/12/2020;1100002291;12345672291;Cristina;AO CONVENIO, SOLICITO TESTE RAPIDO COVID. CID B34.2 ;
2292;22/02/2020;1100002292;12345672292;Rafael;hemograma  u  cr  tgo  tgp  falc  bt e frações  ca 15.3 ;
2293;01/10/2020;1100002293;12345672293;Patrícia;SOLICITO RX DE TORAX AP E PERFIL ;
2294;18/01/2020;1100002294;12345672294;Vinícius;Solicitação de teste rápido : 1- Solicitação de Influenza teste rápido cid:J11 ;
2295;10/04/2020;1100002295;12345672295;Camila;SOLICITO BACTERIOSCOPIA DE SECREÇÃO VAGINAL (40310060) CULTURA DE FUNGO EM SECREÇÃO VAGINAL (40310140) PESQUISA DE GONOCOCO POR PCR EM SECREÇÃO CERVICO-VAGINAL (40314278) PESQUISA DE MICOPLASMA POR PCR EM SECREÇÃO CERVICO-VAGINAL (40310205) PESQUISA DE UREAPLASMA POR PCR EM SECREÇÃO CERVICO-VAGINAL (40310205) PESQUISA DE CHLAMYDIA POR PCR EM SECREÇÃO CERVICO-VAGINAL (40314537) PESQUISA DE TRICHOMONAS EM SECREÇÃO CERVICO-VAGINAL (40310574) ;
2296;08/12/2020;1100002296;12345672296;Rodrigo;SOLICITO EXAMES  HMG COLESTEROL TT E FRACOES TGO. TGP, GGT ,FA  GLICEMIA HD ONICOMICOSE ;
2297;29/02/2020;1100002297;12345672297;Tatiana;RETORNO AMBULATORIAL SOLICITO PARA PACIENTE ACIMA: RX 5º DEDO DA MÃO DIREITA - AP E PERFIL (SEM IMOBILIZAÇÃO) JUSTIFICATIVA: CONTROLE PÓS OP CID 10: S626 / Z988 ;
2298;05/10/2020;1100002298;12345672298;Gustavo;Solicito: Hemograma completo- coletar no dia 12/04 Acompanhamento de Dengue  ;
2299;17/08/2020;1100002299;12345672299;Isabela;PACIENTE COM SINTOMAS GRIPAIS, SOLICITO TESTE RAPIDO PARA COVID-19 CODIGO TUSS 40314618 CID: B34.2 ;
2300;16/04/2020;1100002300;12345672300;João;RELATÓRIO MÉDICO PARA SOLICITAÇÃO DE PETCT Paciente portador de CEC de pulmão (CID C349) com metastases ósseas e linfonodais ao diagnostico, realizou pembrolizumabe com resposta completa.  Apresenta exame de cintilografia ossea com suspeita de lesão única em esterno. Necessita exame para confirmar progressão de doença e definir tratamento específico (reinício de imunoterapia ou radioterapia local)  CID C349 Atenciosamente,   ;
2301;20/01/2020;1100002301;12345672301;Maria;Eletroneuromiografia de MMSS e MMII  Parestesia em MMSS e MMII a/e  ;
2302;17/12/2020;1100002302;12345672302;José;SOLICITO EXAMES Hemograma Uréia Creatinina TGO TGP GGT Fosfatase Alcalina BT e frações Glicemia jejum Colesterol Total e frações Triglicérides CPK ;
2303;22/07/2020;1100002303;12345672303;Ana;SOLICITO RNM COLUNA LOMBAR .............. HD : COMPRESSAO LOMBAR CID M541 ;
2304;26/12/2020;1100002304;12345672304;Pedro;SOLICITO:  1. DERMATOSCOPIA DIGITAL - MAPEAMENTO CORPORAL TOTAL  HD: MULTIPLOS NEVOS + HISTORICO DE NEVO DISPLASICO + MAE COM CA DE PELE  CID D22.9  ;
2305;13/05/2020;1100002305;12345672305;Mariana;"SOLICITO PARA COLETA DIA 04/03/24 	HEMOGRAMA DIAGNOSTICO: CID A90 ";
2306;17/12/2020;1100002306;12345672306;Carlos;Solicito 1. Hemograma completo 2. TGO 3. TGP **** OBS=> COLETAR EXAMES EM 13 de março de 2024  ;
2307;08/09/2020;1100002307;12345672307;Paula;SOLICITO: EXAMES RUACUTAN: GLICEMIA DE JEJUM COLESTEROL TOTAL E FRAÇÕES TRIGLICERÍDEOS TGO, TGP FOSFATASE ALCALINA, GAMA GT UREIA CREATININA BILIRRUBINAS TOTAIS E FRAÇÕES COAGULOGRAMA VHS NA, K HD: ACNE GRAVE ;
2308;13/06/2020;1100002308;12345672308;Lucas;SOLICITO, PARA COMPLEMENTAÇÃO DIAGNÓSTICA E CONDUTA ADEQUADA, TOMOGRAFIA COMPUTADORIZADA DE MANDÍBULA  PACIENTE APRESENTA DOR E AUMENTO DE VOLUME EM REGIÃO SUBLINGUAL ESQUERDA CID D 117 CÓD 41001273 GRATA ;
2309;19/06/2020;1100002309;12345672309;Juliana;SOLICITO  BETA HCG QUANTITATIVO  HD SUSPEITA DE GRAVIDEZ  CID Z32  GRATO!  ;
2310;25/08/2020;1100002310;12345672310;Fernando; SOLICITO TESTE RAPIDO PARA INFLUENZA (A, B).  HD: PACIENTE COM SD GRIPAL ASSOCIADO A MAL ESTAR GERAL E PROSTRAÇÃO HA 1 DIA.  ;
2311;10/12/2020;1100002311;12345672311;Cristina;Solicitação de exame controle  1- hemograma completo  coleta na segunda feira  ;
2312;01/11/2020;1100002312;12345672312;Rafael;"				SOLICITO 		RNM JOELHO ESQ *( 4.11.01.31-6) 		HD >>  LESÃO MENISCO LATERAL E 			CISTO DE BAKER ROTO ";
2313;25/11/2020;1100002313;12345672313;Patrícia;SOLICITO: US OBSTETRICO MORFOLÓGICO 2 TRIMESTRE US TRANSVAGINAL - AVALIAR COLO CID Z34.0 ;
2314;04/12/2020;1100002314;12345672314;Vinícius;SOLICITO US DE RINS E VIAS URINÁRIAS, HD: PIELONEFRITE, URETEROLITIASE ;
2315;22/12/2020;1100002315;12345672315;Camila;SOLICITO - HEMOGRAMA COMPLETO - URGENTE! COLETAR EM 04/04   ;
2316;25/11/2020;1100002316;12345672316;Rodrigo;    SOLICITO RNM coluna lombar ( 41101227 ) Hd ...................................  lombalgia ( hernia discal ) - CID M54.5 - ;
2317;05/09/2020;1100002317;12345672317;Tatiana;PACIENTE REFERE COLICA NEFRETICA A DIREITA HA 5 DIAS SOLICITO TC ABDOME ;
2318;15/09/2020;1100002318;12345672318;Gustavo;AO CONVENIO, SOLICITO NS1 PARA PACIENTE SUPRACITADO. CID A90 ;
2319;15/04/2020;1100002319;12345672319;Isabela;SOLICITO RX DE TORAX 2P, ESTERTORES EM BASES NA AUSCULTA ;
2320;22/03/2020;1100002320;12345672320;João;rx do braço 2p cid s422 ;
2321;12/09/2020;1100002321;12345672321;Maria;AO LABORATORIO  SOLICITO HEMOGRAMA COMPLETO CID A90  TUSS 40304361 GRATA  ;
2322;01/10/2020;1100002322;12345672322;José; HD  LESÃO MENISCAL MEDIAL JOELHO DIREITO (M232) CD   RESSONANCIA MAGNETICA JOELHO DIREITO 41101316. ;
2323;15/08/2020;1100002323;12345672323;Ana;"			SOLICITO 	RNM JOELHO DIR ( 4.11.01.31-6) 	HD >>  LESÃO MENISCO MEIAL E CONDRAL PF ";
2324;11/07/2020;1100002324;12345672324;Pedro;solicito psa total e  livre urina1 urocultiura antibiograma ;
2325;02/06/2020;1100002325;12345672325;Mariana;AO CONVENIO, SOLICITO TESTE RAPIDO COVID. CID B34.2 ;
2326;07/11/2020;1100002326;12345672326;Carlos;  SOLICITO - HEMOGRAMA COMPLETO COLETAR EM 12/04   ;
2327;04/08/2020;1100002327;12345672327;Paula;SOLICITAÇÃO MEDICA SOLICITO RX TORAX 2P PARA PACIENTE ACIMA COM QUADRO DE PERDA DE APETITE, TOSSE, APRESENTANDO FEBRE NESTA SEMANA HD: PNEUMONIA ?? GRATA ;
2328;16/09/2020;1100002328;12345672328;Lucas;solicito ressonancia de ombro esquerdo cid m751 cod 41101316 ;
2329;08/10/2020;1100002329;12345672329;Juliana;AO OFTALMOLOGISTA Solicito fundo de olho CID E 11.9 ;
2330;17/11/2020;1100002330;12345672330;Fernando;SOLICITO  Exérese lesão cutânea  CID D22.9 TUSS 30101450  ;
2331;02/07/2020;1100002331;12345672331;Cristina;Rm de maos e punhos bilateral  Hd: Artropatia inflamatoria a/e  ;
2332;19/07/2020;1100002332;12345672332;Rafael;SOLICITO: 1. HISTEROSSALPINGOGRAFIA ;
2333;02/07/2020;1100002333;12345672333;Patrícia;SOLICITO RX DE TORAX 2P, DOR VENTILATORIO DEPENDENTE E AO REALIZAR ESFORÇO FISICO ;
2334;18/12/2020;1100002334;12345672334;Vinícius;SOLICITO 1- ENMG MMSS ...................... HD -  STC  BILATERAL G560 TUSS - 41103323 ;
2335;05/11/2020;1100002335;12345672335;Camila;Á RESSONANCIA MAGNETICA  SOLICITO Á PACIENTE ACIMA COM DOR NO JOELHO DIREITO                                                         RNM JOELHO DIREITO  ;
2336;12/08/2020;1100002336;12345672336;Rodrigo; SOLICITO PARA PACIENTE ACIMA: ..........  RMN QUADRIL DIR ..........  CÓDIGO: 41101316 JUSTIFICATIVA: DOR ARTICULAR A/E CID 10: M255 ;
