ID,DATA,TEL,CPF,SOLICITANTE,CD_TUSS,DS_RECEITA
11720,2020-10-07,1100011720,123456711720,João,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
11509,2020-04-08,1100011509,123456711509,Juliana,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
15091,2020-09-05,1100015091,123456715091,Cristina,40901750,US - Próstata (via abdominal)
11247,2020-02-29,1100011247,123456711247,Paula,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
5070,2020-04-08,1100005070,12345675070,Fernando,40201082,Colonoscopia (Inclui A Retossigmoidoscopia)
15528,2020-09-28,1100015528,123456715528,Lucas,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
14221,2020-11-02,1100014221,123456714221,Maria,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
7260,2020-12-12,1100007260,12345677260,João,40101010,Ecg Convencional De Até 12 Derivações
15117,2020-07-06,1100015117,123456715117,Tatiana,40901750,US - Próstata (via abdominal)
2829,2020-08-27,1100002829,12345672829,Juliana,40901122,Abdome Total (Inclui Pelve)
14883,2020-11-16,1100014883,123456714883,Ana,40805018,Tórax - 1 Incidência
622,2020-02-01,1100000622,12345670622,José,33010129,U.S. Órgãos E Estruturas Superficiais
6787,2020-10-04,1100006787,12345676787,Paula,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
10240,2020-09-21,1100010240,123456710240,João,40808041,Mamografia Digital Bilateral
2088,2020-05-27,1100002088,12345672088,Lucas,40901165,"Aparelho Urinário Masculino (Rins, Ureteres, Bexiga E Próstata)"
10752,2020-07-19,1100010752,123456710752,Rafael,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
2383,2020-12-19,1100002383,12345672383,Ana,40901076,Ecodopplercardiograma Com Estresse Farmacológico
3632,2020-09-30,1100003632,12345673632,Rafael,40901122,Abdome Total (Inclui Pelve)
422,2020-01-24,1100000422,12345670422,José,56010265,Ultra - Som  Abdomen Total  (Rins E Bexiga)
3534,2020-12-24,1100003534,12345673534,Vinícius,40901122,Abdome Total (Inclui Pelve)
1327,2020-06-20,1100001327,12345671327,Paula,40804011,Bacia
14261,2020-02-06,1100014261,123456714261,Maria,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
5374,2020-05-07,1100005374,12345675374,Vinícius,40202666,Colonoscopia Com Biópsia E/Ou Citologia
11574,2020-03-30,1100011574,123456711574,Vinícius,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
8441,2020-08-04,1100008441,12345678441,Maria,40901211,Estruturas Superficiais (Cervical Ou Axilas Ou Músculo Ou Tendão)
10618,2020-12-23,1100010618,123456710618,Gustavo,41101189,Pelve (Não Inclui Articulações Coxofemorais)
1573,2020-06-04,1100001573,12345671573,Patrícia,40803139,Mãos E Punhos Para Idade Óssea
5028,2020-06-06,1100005028,12345675028,Lucas,40201082,Colonoscopia (Inclui A Retossigmoidoscopia)
11821,2020-10-25,1100011821,123456711821,Maria,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
6254,2020-02-11,1100006254,12345676254,Vinícius,40808130,Densitometria Óssea - 2 Segmentos (Coluna E Fêmur)
10843,2020-02-14,1100010843,123456710843,Ana,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
7198,2020-12-24,1100007198,12345677198,Gustavo,40101010,Ecg Convencional De Até 12 Derivações
4958,2020-10-20,1100004958,12345674958,Gustavo,19093012,Colonoscopia
11371,2020-09-10,1100011371,123456711371,Cristina,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
5673,2020-07-23,1100005673,12345675673,Patrícia,41101227,Coluna Cervical Ou Dorsal Ou Lombar
6963,2020-08-22,1100006963,12345676963,Ana,40101010,Ecg Convencional De Até 12 Derivações
5151,2020-05-21,1100005151,12345675151,Cristina,40202666,Colonoscopia Com Biópsia E/Ou Citologia
12288,2020-10-08,1100012288,123456712288,Lucas,40601013,Procedimento Diagnóstico Peroperatório Sem Deslocamento Do Patologista
4406,2020-05-02,1100004406,12345674406,Carlos,41101316,Articular (Por Articulação)
1683,2020-05-01,1100001683,12345671683,Ana,40804011,Bacia
4098,2020-01-10,1100004098,12345674098,Gustavo,41101537,Angio-Rm Arterial de Crânio
10452,2020-04-16,1100010452,123456710452,Rafael,20102038,Monitorização Ambulatorial Da Pressão Arterial - Mapa (24 Horas)
6327,2020-12-12,1100006327,12345676327,Paula,40808130,Densitometria Óssea - 2 Segmentos (Coluna E Fêmur)
5102,2020-02-20,1100005102,12345675102,José,40201082,Colonoscopia (Inclui A Retossigmoidoscopia)
6332,2020-03-16,1100006332,12345676332,Rafael,40808130,Densitometria Óssea - 2 Segmentos (Coluna E Fêmur)
1320,2020-04-22,1100001320,12345671320,João,40804038,Articulação Coxofemoral (Quadril)
8340,2020-03-08,1100008340,12345678340,João,40202615,Endoscopia Digestiva Alta Com Biópsia E Teste De Urease (Pesquisa Helicobacter Pylori)
1943,2020-12-29,1100001943,12345671943,Ana,41101308,Pé (Antepé) - Não Inclui Tornozelo
2222,2020-12-19,1100002222,12345672222,José,40901181,"Abdome Inferior Feminino (Bexiga, Útero, Ovário E Anexos)"
3079,2020-03-08,1100003079,12345673079,Isabela,40901122,Abdome Total (Inclui Pelve)
12141,2020-09-22,1100012141,123456712141,Maria,40601137,Procedimento Diagnóstico Em Citopatologia Cérvico-Vaginal Oncótica
15397,2020-12-04,1100015397,123456715397,Tatiana,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
5885,2020-05-30,1100005885,12345675885,Mariana,41101014,Crânio (Encéfalo)
4991,2020-04-25,1100004991,12345674991,Cristina,19093012,Colonoscopia
6269,2020-08-26,1100006269,12345676269,Juliana,40808130,Densitometria Óssea - 2 Segmentos (Coluna E Fêmur)
10853,2020-03-27,1100010853,123456710853,Patrícia,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
4102,2020-12-06,1100004102,12345674102,José,41101537,Angio-Rm Arterial de Crânio
731,2020-05-12,1100000731,12345670731,Cristina,45552,Tc De Tórax
6503,2020-05-08,1100006503,12345676503,Ana,40901360,Doppler Colorido De Vasos Cervicais Arteriais Bilateral (Carótidas E Vertebrais)
1921,2020-08-29,1100001921,12345671921,Maria,41001036,Tc - Face Ou Seios Da Face
9780,2020-05-21,1100009780,12345679780,João,40808041,Mamografia Digital Bilateral
14335,2020-02-22,1100014335,123456714335,Camila,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
11885,2020-12-26,1100011885,123456711885,Mariana,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
10105,2020-06-10,1100010105,123456710105,Mariana,40808041,Mamografia Digital Bilateral
2686,2020-10-31,1100002686,12345672686,Carlos,40901130,"Abdome Superior (Fígado, Vias Biliares, Vesícula, Pâncreas, Baço)"
5643,2020-11-20,1100005643,12345675643,Ana,41101227,Coluna Cervical Ou Dorsal Ou Lombar
11663,2020-05-04,1100011663,123456711663,Ana,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
11920,2020-08-11,1100011920,123456711920,João,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
2614,2020-02-13,1100002614,12345672614,Vinícius,41101170,"Abdome Superior (Fígado, Pâncreas, Baço, Rins, Supra-Renais, Retroperitônio)"
11424,2020-12-04,1100011424,123456711424,Pedro,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
4053,2020-05-08,1100004053,12345674053,Patrícia,40901122,Abdome Total (Inclui Pelve)
14882,2020-09-26,1100014882,123456714882,José,40805018,Tórax - 1 Incidência
5786,2020-01-16,1100005786,12345675786,Carlos,41101014,Crânio (Encéfalo)
6290,2020-05-15,1100006290,12345676290,Fernando,40808130,Densitometria Óssea - 2 Segmentos (Coluna E Fêmur)
9859,2020-08-02,1100009859,12345679859,Isabela,40808041,Mamografia Digital Bilateral
919,2020-06-10,1100000919,12345670919,Isabela,33010145,U.S. Pélvica Transvaginal
7200,2020-05-26,1100007200,12345677200,João,40101010,Ecg Convencional De Até 12 Derivações
6540,2020-02-12,1100006540,12345676540,João,40901360,Doppler Colorido De Vasos Cervicais Arteriais Bilateral (Carótidas E Vertebrais)
6372,2020-10-08,1100006372,12345676372,Rafael,40901360,Doppler Colorido De Vasos Cervicais Arteriais Bilateral (Carótidas E Vertebrais)
2256,2020-03-12,1100002256,12345672256,Rodrigo,40901181,"Abdome Inferior Feminino (Bexiga, Útero, Ovário E Anexos)"
11302,2020-04-01,1100011302,123456711302,José,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
14197,2020-09-19,1100014197,123456714197,Tatiana,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
2879,2020-03-31,1100002879,12345672879,Isabela,40901122,Abdome Total (Inclui Pelve)
7507,2020-04-18,1100007507,12345677507,Paula,40901106,Ecodopplercardiograma Transtorácico
15,2020-07-14,1100000015,12345670015,Camila,20102011,Holter De 24 Horas - 2 Ou Mais Canais - Analógico
1786,2020-12-10,1100001786,12345671786,Carlos,41001117,Tc - Pelve Ou Bacia
2044,2020-04-26,1100002044,12345672044,Pedro,41101308,Pé (Antepé) - Não Inclui Tornozelo
8488,2020-01-13,1100008488,12345678488,Lucas,40901211,Estruturas Superficiais (Cervical Ou Axilas Ou Músculo Ou Tendão)
7086,2020-11-30,1100007086,12345677086,Carlos,40101010,Ecg Convencional De Até 12 Derivações
15492,2020-05-17,1100015492,123456715492,Rafael,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
1352,2020-07-19,1100001352,12345671352,Rafael,40804127,Panorâmica Dos Membros Inferiores
5335,2020-05-10,1100005335,12345675335,Camila,40202666,Colonoscopia Com Biópsia E/Ou Citologia
7258,2020-03-17,1100007258,12345677258,Gustavo,40101010,Ecg Convencional De Até 12 Derivações
5195,2020-01-26,1100005195,12345675195,Camila,40202666,Colonoscopia Com Biópsia E/Ou Citologia
1806,2020-08-21,1100001806,12345671806,Carlos,41001117,Tc - Pelve Ou Bacia
11435,2020-05-31,1100011435,123456711435,Camila,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
12721,2020-04-14,1100012721,123456712721,Maria,41001079,Tc - Tórax
1393,2020-03-05,1100001393,12345671393,Patrícia,40804089,Articulação Tibiotársica (Tornozelo)
9000,2020-08-10,1100009000,12345679000,João,40901114,Mamas
6389,2020-09-19,1100006389,12345676389,Juliana,40901360,Doppler Colorido De Vasos Cervicais Arteriais Bilateral (Carótidas E Vertebrais)
14839,2020-11-08,1100014839,123456714839,Isabela,40805018,Tórax - 1 Incidência
12285,2020-11-21,1100012285,123456712285,Mariana,40601013,Procedimento Diagnóstico Peroperatório Sem Deslocamento Do Patologista
5353,2020-02-23,1100005353,12345675353,Patrícia,40202666,Colonoscopia Com Biópsia E/Ou Citologia
10136,2020-01-26,1100010136,123456710136,Rodrigo,40808041,Mamografia Digital Bilateral
13024,2020-03-05,1100013024,123456713024,Pedro,41001095,"Tc Abdome Total (Abdome Superior, Pelve E Retroperitônio)"
201,2020-06-15,1100000201,12345670201,Maria,40103439,Impedanciometria
8845,2020-04-15,1100008845,12345678845,Mariana,40901114,Mamas
4486,2020-04-22,1100004486,12345674486,Carlos,41101316,Articular (Por Articulação)
12402,2020-10-13,1100012402,123456712402,José,40601013,Procedimento Diagnóstico Peroperatório Sem Deslocamento Do Patologista
3437,2020-08-05,1100003437,12345673437,Tatiana,40901122,Abdome Total (Inclui Pelve)
7142,2020-01-12,1100007142,12345677142,José,40101010,Ecg Convencional De Até 12 Derivações
845,2020-12-12,1100000845,12345670845,Mariana,33020019,U.S. Obstétrico Com Doppler
5329,2020-06-24,1100005329,12345675329,Juliana,40202666,Colonoscopia Com Biópsia E/Ou Citologia
10053,2020-06-20,1100010053,123456710053,Patrícia,40808041,Mamografia Digital Bilateral
3911,2020-06-15,1100003911,12345673911,Cristina,40901122,Abdome Total (Inclui Pelve)
6596,2020-07-08,1100006596,12345676596,Rodrigo,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
1043,2020-02-22,1100001043,12345671043,Ana,40201120,Endoscopia Digestiva Alta
9215,2020-02-22,1100009215,12345679215,Camila,40901114,Mamas
14714,2020-08-10,1100014714,123456714714,Vinícius,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
6591,2020-01-17,1100006591,12345676591,Cristina,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
9479,2020-10-04,1100009479,12345679479,Isabela,40901114,Mamas
12027,2020-07-12,1100012027,123456712027,Paula,40601137,Procedimento Diagnóstico Em Citopatologia Cérvico-Vaginal Oncótica
6902,2020-07-21,1100006902,12345676902,José,40101010,Ecg Convencional De Até 12 Derivações
9033,2020-11-30,1100009033,12345679033,Patrícia,40901114,Mamas
7392,2020-08-20,1100007392,12345677392,Rafael,40101010,Ecg Convencional De Até 12 Derivações
7786,2020-08-06,1100007786,12345677786,Carlos,40901106,Ecodopplercardiograma Transtorácico
12930,2020-01-27,1100012930,123456712930,Fernando,41001079,Tc - Tórax
12879,2020-08-18,1100012879,123456712879,Isabela,41001079,Tc - Tórax
7373,2020-09-24,1100007373,12345677373,Patrícia,40101010,Ecg Convencional De Até 12 Derivações
11986,2020-11-02,1100011986,123456711986,Carlos,40601137,Procedimento Diagnóstico Em Citopatologia Cérvico-Vaginal Oncótica
12524,2020-04-17,1100012524,123456712524,Pedro,40105075,Prova De Função Pulmonar Completa (Ou Espirometria)
8815,2020-06-04,1100008815,12345678815,Camila,40901114,Mamas
785,2020-11-20,1100000785,12345670785,Mariana,40601293,Procedimento Diagnóstico Por Captura Híbrida
9207,2020-05-12,1100009207,12345679207,Paula,40901114,Mamas
12771,2020-08-22,1100012771,123456712771,Cristina,41001079,Tc - Tórax
13930,2020-11-15,1100013930,123456713930,Fernando,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
7433,2020-08-10,1100007433,12345677433,Patrícia,40901106,Ecodopplercardiograma Transtorácico
5497,2020-08-22,1100005497,12345675497,Tatiana,41101227,Coluna Cervical Ou Dorsal Ou Lombar
3773,2020-06-23,1100003773,12345673773,Patrícia,40901122,Abdome Total (Inclui Pelve)
5401,2020-05-06,1100005401,12345675401,Maria,40202666,Colonoscopia Com Biópsia E/Ou Citologia
15241,2020-07-25,1100015241,123456715241,Maria,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
3697,2020-03-23,1100003697,12345673697,Tatiana,40901122,Abdome Total (Inclui Pelve)
251,2020-07-04,1100000251,12345670251,Cristina,20102011,Holter De 24 Horas - 2 Ou Mais Canais - Analógico
191,2020-11-24,1100000191,12345670191,Cristina,40103099,Audiometria Vocal - Pesquisa De Limiar De Discriminação
12101,2020-05-17,1100012101,123456712101,Maria,40601137,Procedimento Diagnóstico Em Citopatologia Cérvico-Vaginal Oncótica
11116,2020-11-02,1100011116,123456711116,Rodrigo,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
14214,2020-01-05,1100014214,123456714214,Vinícius,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
9313,2020-09-28,1100009313,12345679313,Patrícia,40901114,Mamas
7103,2020-03-24,1100007103,12345677103,Ana,40101010,Ecg Convencional De Até 12 Derivações
12773,2020-10-09,1100012773,123456712773,Patrícia,41001079,Tc - Tórax
1231,2020-11-13,1100001231,12345671231,Cristina,40804070,Perna
14151,2020-01-30,1100014151,123456714151,Cristina,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
13280,2020-08-08,1100013280,123456713280,João,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
8446,2020-07-23,1100008446,12345678446,Carlos,40901211,Estruturas Superficiais (Cervical Ou Axilas Ou Músculo Ou Tendão)
2602,2020-10-02,1100002602,12345672602,José,41101170,"Abdome Superior (Fígado, Pâncreas, Baço, Rins, Supra-Renais, Retroperitônio)"
3368,2020-10-20,1100003368,12345673368,Lucas,40901122,Abdome Total (Inclui Pelve)
14412,2020-04-21,1100014412,123456714412,Rafael,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1281,2020-09-30,1100001281,12345671281,Maria,40802094,Coluna Total Para Escoliose (Telespondilografia)
1753,2020-04-27,1100001753,12345671753,Patrícia,41001036,Tc - Face Ou Seios Da Face
459,2020-02-25,1100000459,12345670459,Isabela,33010404,"Doppler Convencional Dos Vasos Do Pescoço (CaroTidas, Vertebrais E"
8295,2020-02-12,1100008295,12345678295,Camila,40202615,Endoscopia Digestiva Alta Com Biópsia E Teste De Urease (Pesquisa Helicobacter Pylori)
9327,2020-05-11,1100009327,12345679327,Paula,40901114,Mamas
1369,2020-06-18,1100001369,12345671369,Juliana,40803090,Cotovelo
300,2020-05-20,1100000300,12345670300,João,40103323,Eletroneuromiografia De Mmss
11561,2020-03-30,1100011561,123456711561,Maria,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
588,2020-04-20,1100000588,12345670588,Lucas,40201120,Endoscopia Digestiva Alta
7635,2020-10-07,1100007635,12345677635,Camila,40901106,Ecodopplercardiograma Transtorácico
13564,2020-01-30,1100013564,123456713564,Pedro,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
13979,2020-12-02,1100013979,123456713979,Isabela,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
10557,2020-08-21,1100010557,123456710557,Tatiana,41101189,Pelve (Não Inclui Articulações Coxofemorais)
3692,2020-12-28,1100003692,12345673692,Rafael,40901122,Abdome Total (Inclui Pelve)
756,2020-11-10,1100000756,12345670756,Rodrigo,41301340,Urodinâmica Completa
10594,2020-12-19,1100010594,123456710594,Vinícius,41101189,Pelve (Não Inclui Articulações Coxofemorais)
9994,2020-06-06,1100009994,12345679994,Vinícius,40808041,Mamografia Digital Bilateral
10598,2020-07-05,1100010598,123456710598,Gustavo,41101189,Pelve (Não Inclui Articulações Coxofemorais)
4244,2020-12-19,1100004244,12345674244,Pedro,40901769,"Aparelho Urinário  (Rins, Ureteres E Bexiga )"
9282,2020-09-27,1100009282,12345679282,José,40901114,Mamas
14302,2020-10-25,1100014302,123456714302,José,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
10170,2020-03-24,1100010170,123456710170,Fernando,40808041,Mamografia Digital Bilateral
8909,2020-12-27,1100008909,12345678909,Juliana,40901114,Mamas
2767,2020-08-23,1100002767,12345672767,Paula,40901130,"Abdome Superior (Fígado, Vias Biliares, Vesícula, Pâncreas, Baço)"
6724,2020-07-05,1100006724,12345676724,Pedro,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
3543,2020-01-02,1100003543,12345673543,Ana,40901122,Abdome Total (Inclui Pelve)
13510,2020-03-22,1100013510,123456713510,Fernando,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
14552,2020-12-30,1100014552,123456714552,Rafael,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
11927,2020-11-07,1100011927,123456711927,Paula,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
11595,2020-09-17,1100011595,123456711595,Camila,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
14104,2020-10-08,1100014104,123456714104,Pedro,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
4243,2020-08-19,1100004243,12345674243,Ana,40901769,"Aparelho Urinário  (Rins, Ureteres E Bexiga )"
1069,2020-02-10,1100001069,12345671069,Juliana,40202488,Nasofibrolaringoscopia Para Dignóstico E/Ou Biópsia
5947,2020-04-10,1100005947,12345675947,Paula,41101014,Crânio (Encéfalo)
81,2020-10-16,1100000081,12345670081,Maria,40103102,Audiometria Vocal - Pesquisa De Limiar De Inteligibilidade
1915,2020-08-11,1100001915,12345671915,Camila,41001010,Tc- Crânio Ou Sela Túrsica Ou Órbitas
12313,2020-06-18,1100012313,123456712313,Patrícia,40601013,Procedimento Diagnóstico Peroperatório Sem Deslocamento Do Patologista
886,2020-05-20,1100000886,12345670886,Carlos,41301374,Vulvoscopia (Vulva E Períneo)
6187,2020-06-30,1100006187,12345676187,Paula,40808130,Densitometria Óssea - 2 Segmentos (Coluna E Fêmur)
11359,2020-12-21,1100011359,123456711359,Isabela,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
7829,2020-02-11,1100007829,12345677829,Juliana,40901106,Ecodopplercardiograma Transtorácico
2432,2020-06-24,1100002432,12345672432,Rafael,40901238,Obstétrica
2350,2020-02-17,1100002350,12345672350,Fernando,40808033,Mamografia Convencional Bilateral
14563,2020-02-21,1100014563,123456714563,Ana,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
8269,2020-01-17,1100008269,12345678269,Juliana,40901106,Ecodopplercardiograma Transtorácico
2596,2020-07-02,1100002596,12345672596,Rodrigo,41101170,"Abdome Superior (Fígado, Pâncreas, Baço, Rins, Supra-Renais, Retroperitônio)"
12394,2020-10-01,1100012394,123456712394,Vinícius,40601013,Procedimento Diagnóstico Peroperatório Sem Deslocamento Do Patologista
7165,2020-05-18,1100007165,12345677165,Mariana,40101010,Ecg Convencional De Até 12 Derivações
6722,2020-02-03,1100006722,12345676722,José,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
9365,2020-01-01,1100009365,12345679365,Mariana,40901114,Mamas
957,2020-07-15,1100000957,12345670957,Tatiana,40201120,Endoscopia Digestiva Alta
6194,2020-08-24,1100006194,12345676194,Vinícius,40808130,Densitometria Óssea - 2 Segmentos (Coluna E Fêmur)
13226,2020-11-03,1100013226,123456713226,Carlos,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
6579,2020-04-06,1100006579,12345676579,Isabela,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
8525,2020-09-07,1100008525,12345678525,Mariana,40901211,Estruturas Superficiais (Cervical Ou Axilas Ou Músculo Ou Tendão)
5372,2020-05-19,1100005372,12345675372,Rafael,40202666,Colonoscopia Com Biópsia E/Ou Citologia
4164,2020-03-05,1100004164,12345674164,Pedro,41101537,Angio-Rm Arterial de Crânio
7873,2020-08-03,1100007873,12345677873,Patrícia,40901106,Ecodopplercardiograma Transtorácico
15171,2020-09-29,1100015171,123456715171,Cristina,40901750,US - Próstata (via abdominal)
7439,2020-10-06,1100007439,12345677439,Isabela,40901106,Ecodopplercardiograma Transtorácico
8543,2020-09-13,1100008543,12345678543,Ana,20102020,Holter De 24 Horas - 3 Canais - Digital
4398,2020-08-15,1100004398,12345674398,Gustavo,41101316,Articular (Por Articulação)
3934,2020-03-04,1100003934,12345673934,Vinícius,40901122,Abdome Total (Inclui Pelve)
5160,2020-01-17,1100005160,12345675160,João,40202666,Colonoscopia Com Biópsia E/Ou Citologia
7889,2020-02-13,1100007889,12345677889,Juliana,40901106,Ecodopplercardiograma Transtorácico
1912,2020-02-22,1100001912,12345671912,Rafael,41001010,Tc- Crânio Ou Sela Túrsica Ou Órbitas
15484,2020-02-27,1100015484,123456715484,Pedro,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
4853,2020-03-04,1100004853,12345674853,Patrícia,40901220,Articular (Por Articulação)
14773,2020-11-14,1100014773,123456714773,Patrícia,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
14161,2020-01-06,1100014161,123456714161,Maria,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
687,2020-07-26,1100000687,12345670687,Paula,33010021,U.S. Abdômen Total 
502,2020-08-22,1100000502,12345670502,José,33010404,"Doppler Convencional Dos Vasos Do Pescoço (CaroTidas, Vertebrais E"
5027,2020-01-09,1100005027,12345675027,Paula,40201082,Colonoscopia (Inclui A Retossigmoidoscopia)
10023,2020-11-13,1100010023,123456710023,Ana,40808041,Mamografia Digital Bilateral
7985,2020-04-01,1100007985,12345677985,Mariana,40901106,Ecodopplercardiograma Transtorácico
15441,2020-07-21,1100015441,123456715441,Maria,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
15458,2020-04-14,1100015458,123456715458,Gustavo,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
3325,2020-08-30,1100003325,12345673325,Mariana,40901122,Abdome Total (Inclui Pelve)
7768,2020-12-06,1100007768,12345677768,Lucas,40901106,Ecodopplercardiograma Transtorácico
12052,2020-09-20,1100012052,123456712052,Rafael,40601137,Procedimento Diagnóstico Em Citopatologia Cérvico-Vaginal Oncótica
2724,2020-08-29,1100002724,12345672724,Pedro,40901130,"Abdome Superior (Fígado, Vias Biliares, Vesícula, Pâncreas, Baço)"
4836,2020-11-20,1100004836,12345674836,Rodrigo,40901220,Articular (Por Articulação)
1147,2020-08-21,1100001147,12345671147,Paula,40804097,Pé Ou Pododáctilo
8213,2020-12-03,1100008213,12345678213,Patrícia,40901106,Ecodopplercardiograma Transtorácico
7045,2020-03-09,1100007045,12345677045,Mariana,40101010,Ecg Convencional De Até 12 Derivações
8719,2020-06-19,1100008719,12345678719,Isabela,20102020,Holter De 24 Horas - 3 Canais - Digital
4410,2020-12-05,1100004410,12345674410,Fernando,41101316,Articular (Por Articulação)
14424,2020-05-26,1100014424,123456714424,Pedro,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
2559,2020-10-26,1100002559,12345672559,Isabela,41101170,"Abdome Superior (Fígado, Pâncreas, Baço, Rins, Supra-Renais, Retroperitônio)"
1898,2020-07-26,1100001898,12345671898,Gustavo,41001010,Tc- Crânio Ou Sela Túrsica Ou Órbitas
875,2020-02-07,1100000875,12345670875,Camila,41301374,Vulvoscopia (Vulva E Períneo)
4374,2020-12-29,1100004374,12345674374,Vinícius,41101316,Articular (Por Articulação)
2730,2020-09-28,1100002730,12345672730,Fernando,40901130,"Abdome Superior (Fígado, Vias Biliares, Vesícula, Pâncreas, Baço)"
3250,2020-11-06,1100003250,12345673250,Fernando,40901122,Abdome Total (Inclui Pelve)
24,2020-02-13,1100000024,12345670024,Pedro,20102011,Holter De 24 Horas - 2 Ou Mais Canais - Analógico
7223,2020-01-01,1100007223,12345677223,Ana,40101010,Ecg Convencional De Até 12 Derivações
8357,2020-07-29,1100008357,12345678357,Tatiana,40202615,Endoscopia Digestiva Alta Com Biópsia E Teste De Urease (Pesquisa Helicobacter Pylori)
13682,2020-11-03,1100013682,123456713682,José,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
4990,2020-04-02,1100004990,12345674990,Fernando,17111013,Colonoscopia
9806,2020-01-24,1100009806,12345679806,Carlos,40808041,Mamografia Digital Bilateral
11762,2020-04-17,1100011762,123456711762,José,40601110,Procedimento Diagnóstico Em Biópsia Simples Imprint E Cell Block
13509,2020-11-16,1100013509,123456713509,Juliana,40101037,Teste Ergométrico Computadorizado (Inclui Ecg Basal Convencional)
1789,2020-12-21,1100001789,12345671789,Juliana,41001010,Tc- Crânio Ou Sela Túrsica Ou Órbitas
14044,2020-11-05,1100014044,123456714044,Pedro,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
5825,2020-11-17,1100005825,12345675825,Mariana,41101014,Crânio (Encéfalo)
3946,2020-12-26,1100003946,12345673946,Carlos,40901122,Abdome Total (Inclui Pelve)
12916,2020-04-28,1100012916,123456712916,Rodrigo,41001079,Tc - Tórax
12058,2020-06-27,1100012058,123456712058,Gustavo,40601137,Procedimento Diagnóstico Em Citopatologia Cérvico-Vaginal Oncótica
14350,2020-10-31,1100014350,123456714350,Fernando,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
4469,2020-02-17,1100004469,12345674469,Juliana,41101316,Articular (Por Articulação)
